Symbol,Date,Close
SYK,19/07/2021 16:00:00,248.9
SYK,20/07/2021 16:00:00,255.18
SYK,21/07/2021 16:00:00,258.68
SYK,22/07/2021 16:00:00,259.1
SYK,23/07/2021 16:00:00,262.67
SYK,26/07/2021 16:00:00,263.53
SYK,27/07/2021 16:00:00,268.35
SYK,28/07/2021 16:00:00,268.68
SYK,29/07/2021 16:00:00,269.18
SYK,30/07/2021 16:00:00,270.94
SYK,02/08/2021 16:00:00,270.07
SYK,03/08/2021 16:00:00,268.01
SYK,04/08/2021 16:00:00,262.58
SYK,05/08/2021 16:00:00,264.51
SYK,06/08/2021 16:00:00,262.56
SYK,09/08/2021 16:00:00,257.55
SYK,10/08/2021 16:00:00,253.51
SYK,11/08/2021 16:00:00,257.52
SYK,12/08/2021 16:00:00,260.9
SYK,13/08/2021 16:00:00,263.15
SYK,16/08/2021 16:00:00,265.05
SYK,17/08/2021 16:00:00,267.58
SYK,18/08/2021 16:00:00,263.58
SYK,19/08/2021 16:00:00,264.32
SYK,20/08/2021 16:00:00,265.28
SYK,23/08/2021 16:00:00,265.28
SYK,24/08/2021 16:00:00,271.1
SYK,25/08/2021 16:00:00,271.49
SYK,26/08/2021 16:00:00,271.15
SYK,27/08/2021 16:00:00,273.42
SYK,30/08/2021 16:00:00,274.08
SYK,31/08/2021 16:00:00,277.1
SYK,01/09/2021 16:00:00,276.67
SYK,02/09/2021 16:00:00,277.68
SYK,03/09/2021 16:00:00,276.65
SYK,07/09/2021 16:00:00,278.67
SYK,08/09/2021 16:00:00,280.09
SYK,09/09/2021 16:00:00,276.92
SYK,10/09/2021 16:00:00,273.86
SYK,13/09/2021 16:00:00,270.83
SYK,14/09/2021 16:00:00,275.26
SYK,15/09/2021 16:00:00,277.1
SYK,16/09/2021 16:00:00,276.11
SYK,17/09/2021 16:00:00,273.03
SYK,20/09/2021 16:00:00,268.33
SYK,21/09/2021 16:00:00,268.25
SYK,22/09/2021 16:00:00,271.65
SYK,23/09/2021 16:00:00,276.16
SYK,24/09/2021 16:00:00,276.64
SYK,27/09/2021 16:00:00,273.48
SYK,28/09/2021 16:00:00,267.83
SYK,29/09/2021 16:00:00,267.89
SYK,30/09/2021 16:00:00,263.72
SYK,01/10/2021 16:00:00,268.22
SYK,04/10/2021 16:00:00,262.34
SYK,05/10/2021 16:00:00,262.49
SYK,06/10/2021 16:00:00,263.72
SYK,07/10/2021 16:00:00,265.96
SYK,08/10/2021 16:00:00,263.68
SYK,11/10/2021 16:00:00,258.74
SYK,12/10/2021 16:00:00,258.18
SYK,13/10/2021 16:00:00,256.5
SYK,14/10/2021 16:00:00,263.85
SYK,15/10/2021 16:00:00,266.32
SYK,18/10/2021 16:00:00,262.05
SYK,19/10/2021 16:00:00,270.86
SYK,20/10/2021 16:00:00,273.76
SYK,21/10/2021 16:00:00,276.44
SYK,22/10/2021 16:00:00,275.73
SYK,25/10/2021 16:00:00,273.05
SYK,26/10/2021 16:00:00,273.18
SYK,27/10/2021 16:00:00,268.5
SYK,28/10/2021 16:00:00,268.44
SYK,29/10/2021 16:00:00,266.07
SYK,01/11/2021 16:00:00,268.4
SYK,02/11/2021 16:00:00,272.65
SYK,03/11/2021 16:00:00,271.86
SYK,04/11/2021 16:00:00,270.06
SYK,05/11/2021 16:00:00,276.16
SYK,08/11/2021 16:00:00,275.55
SYK,09/11/2021 16:00:00,275.17
SYK,10/11/2021 16:00:00,271.06
SYK,11/11/2021 16:00:00,263.42
SYK,12/11/2021 16:00:00,264.34
SYK,15/11/2021 16:00:00,261.89
SYK,16/11/2021 16:00:00,262.3
SYK,17/11/2021 16:00:00,262.06
SYK,18/11/2021 16:00:00,259.7
SYK,19/11/2021 16:00:00,263.69
SYK,22/11/2021 16:00:00,260.3
SYK,23/11/2021 16:00:00,254.54
SYK,24/11/2021 16:00:00,255.15
SYK,26/11/2021 13:00:00,243.48
SYK,29/11/2021 16:00:00,243.5
SYK,30/11/2021 16:00:00,236.63
SYK,01/12/2021 16:00:00,239.1
SYK,02/12/2021 16:00:00,247.4
SYK,03/12/2021 16:00:00,246.87
SYK,06/12/2021 16:00:00,254.41
SYK,07/12/2021 16:00:00,260.55
SYK,08/12/2021 16:00:00,261.28
SYK,09/12/2021 16:00:00,260.54
SYK,10/12/2021 16:00:00,260.2
SYK,13/12/2021 16:00:00,260.07
SYK,14/12/2021 16:00:00,254.75
SYK,15/12/2021 16:00:00,252.22
SYK,16/12/2021 16:00:00,251.46
SYK,17/12/2021 16:00:00,251.22
SYK,20/12/2021 16:00:00,247.77
SYK,21/12/2021 16:00:00,256.22
SYK,22/12/2021 16:00:00,264.05
SYK,23/12/2021 16:00:00,268.25
SYK,27/12/2021 16:00:00,270.42
SYK,28/12/2021 16:00:00,270.79
SYK,29/12/2021 16:00:00,271.11
SYK,30/12/2021 16:00:00,270.69
SYK,31/12/2021 16:00:00,267.42
SYK,03/01/2022 16:00:00,268.42
SYK,04/01/2022 16:00:00,277.77
SYK,05/01/2022 16:00:00,272.25
SYK,06/01/2022 16:00:00,271.5
SYK,07/01/2022 16:00:00,263.57
SYK,10/01/2022 16:00:00,263.85
SYK,11/01/2022 16:00:00,268.17
SYK,12/01/2022 16:00:00,268.03
SYK,13/01/2022 16:00:00,267.89
SYK,14/01/2022 16:00:00,266.71
SYK,18/01/2022 16:00:00,260.48
SYK,19/01/2022 16:00:00,258.3
SYK,20/01/2022 16:00:00,257.02
SYK,21/01/2022 16:00:00,254.68
SYK,24/01/2022 16:00:00,251.92
SYK,25/01/2022 16:00:00,249.27
SYK,26/01/2022 16:00:00,248.26
SYK,27/01/2022 16:00:00,245.33
SYK,28/01/2022 16:00:00,248.39
SYK,31/01/2022 16:00:00,248.05
SYK,01/02/2022 16:00:00,248.6
SYK,02/02/2022 16:00:00,254.47
SYK,03/02/2022 16:00:00,250.76
SYK,04/02/2022 16:00:00,250.95
SYK,07/02/2022 16:00:00,248.19
SYK,08/02/2022 16:00:00,255.1
SYK,09/02/2022 16:00:00,260.22
SYK,10/02/2022 16:00:00,255.44
SYK,11/02/2022 16:00:00,251.65
SYK,14/02/2022 16:00:00,250.45
SYK,15/02/2022 16:00:00,258.72
SYK,16/02/2022 16:00:00,259.59
SYK,17/02/2022 16:00:00,251.58
SYK,18/02/2022 16:00:00,248.14
SYK,22/02/2022 16:00:00,250.21
SYK,23/02/2022 16:00:00,253.62
SYK,24/02/2022 16:00:00,257.7
SYK,25/02/2022 16:00:00,265.79
SYK,28/02/2022 16:00:00,263.35
SYK,01/03/2022 16:00:00,262.62
SYK,02/03/2022 16:00:00,268.49
SYK,03/03/2022 16:00:00,266.47
SYK,04/03/2022 16:00:00,267.1
SYK,07/03/2022 16:00:00,253.41
SYK,08/03/2022 16:00:00,245.71
SYK,09/03/2022 16:00:00,249.69
SYK,10/03/2022 16:00:00,248.37
SYK,11/03/2022 16:00:00,247.77
SYK,14/03/2022 16:00:00,245.85
SYK,15/03/2022 16:00:00,254.34
SYK,16/03/2022 16:00:00,262.16
SYK,17/03/2022 16:00:00,264
SYK,18/03/2022 16:00:00,267.34
SYK,21/03/2022 16:00:00,265.79
SYK,22/03/2022 16:00:00,266.97
SYK,23/03/2022 16:00:00,255.47
SYK,24/03/2022 16:00:00,263.01
SYK,25/03/2022 16:00:00,266
SYK,28/03/2022 16:00:00,270.12
SYK,29/03/2022 16:00:00,272.97
SYK,30/03/2022 16:00:00,269.14
SYK,31/03/2022 16:00:00,267.35
SYK,01/04/2022 16:00:00,269.05
SYK,04/04/2022 16:00:00,265.12
SYK,05/04/2022 16:00:00,268.5
SYK,06/04/2022 16:00:00,268.2
SYK,07/04/2022 16:00:00,270.17
SYK,08/04/2022 16:00:00,269.47
SYK,11/04/2022 16:00:00,263.34
SYK,12/04/2022 16:00:00,262.42
SYK,13/04/2022 16:00:00,263.64
SYK,14/04/2022 16:00:00,261.7
SYK,18/04/2022 16:00:00,258.96
SYK,19/04/2022 16:00:00,271.67
SYK,20/04/2022 16:00:00,276.37
SYK,21/04/2022 16:00:00,270.03
SYK,22/04/2022 16:00:00,248.31
SYK,25/04/2022 16:00:00,253.83
SYK,26/04/2022 16:00:00,248.9
SYK,27/04/2022 16:00:00,249.15
SYK,28/04/2022 16:00:00,252.1
SYK,29/04/2022 16:00:00,241.26
SYK,02/05/2022 16:00:00,236.97
SYK,03/05/2022 16:00:00,237.87
SYK,04/05/2022 16:00:00,245.97
SYK,05/05/2022 16:00:00,241.36
SYK,06/05/2022 16:00:00,240.08
SYK,09/05/2022 16:00:00,229.01
SYK,10/05/2022 16:00:00,227.51
SYK,11/05/2022 16:00:00,226.72
SYK,12/05/2022 16:00:00,228
SYK,13/05/2022 16:00:00,233.27
SYK,16/05/2022 16:00:00,233.85
SYK,17/05/2022 16:00:00,239.13
SYK,18/05/2022 16:00:00,232.21
SYK,19/05/2022 16:00:00,230.5
SYK,20/05/2022 16:00:00,232.25
SYK,23/05/2022 16:00:00,233.05
SYK,24/05/2022 16:00:00,233.28
SYK,25/05/2022 16:00:00,235.01
SYK,26/05/2022 16:00:00,234.94
SYK,27/05/2022 16:00:00,236.5
SYK,31/05/2022 16:00:00,234.5
SYK,01/06/2022 16:00:00,228
SYK,02/06/2022 16:00:00,234.39
SYK,03/06/2022 16:00:00,229.02
SYK,06/06/2022 16:00:00,228.15
SYK,07/06/2022 16:00:00,230.7
SYK,08/06/2022 16:00:00,226.67
SYK,09/06/2022 16:00:00,218.97
SYK,10/06/2022 16:00:00,216.4
SYK,13/06/2022 16:00:00,207.1
SYK,14/06/2022 16:00:00,200.58
SYK,15/06/2022 16:00:00,202.51
SYK,16/06/2022 16:00:00,195.7
SYK,17/06/2022 16:00:00,194.09
SYK,21/06/2022 16:00:00,195.7
SYK,22/06/2022 16:00:00,196.75
SYK,23/06/2022 16:00:00,200.06
SYK,24/06/2022 16:00:00,204.43
SYK,27/06/2022 16:00:00,203.13
SYK,28/06/2022 16:00:00,197.8
SYK,29/06/2022 16:00:00,199.43
SYK,30/06/2022 16:00:00,198.93
SYK,01/07/2022 16:00:00,203.86
SYK,05/07/2022 16:00:00,202.02
SYK,06/07/2022 16:00:00,200.76
SYK,07/07/2022 16:00:00,201.7
SYK,08/07/2022 16:00:00,200.88
SYK,11/07/2022 16:00:00,197.43
SYK,12/07/2022 16:00:00,195.72
SYK,13/07/2022 16:00:00,194.18
SYK,14/07/2022 16:00:00,192.38
SYK,15/07/2022 16:00:00,194.76
SYK,18/07/2022 16:00:00,189.27
SYK,19/07/2022 16:00:00,197.3
SYK,20/07/2022 16:00:00,198.05
SYK,21/07/2022 16:00:00,200.24
SYK,22/07/2022 16:00:00,199.42
SYK,25/07/2022 16:00:00,201.51
SYK,26/07/2022 16:00:00,204.41
SYK,27/07/2022 16:00:00,211.8
SYK,28/07/2022 16:00:00,219.03
SYK,29/07/2022 16:00:00,214.75
SYK,01/08/2022 16:00:00,213.49
SYK,02/08/2022 16:00:00,213.25
SYK,03/08/2022 16:00:00,215.9
SYK,04/08/2022 16:00:00,214.23
SYK,05/08/2022 16:00:00,215.79
SYK,08/08/2022 16:00:00,217.32
SYK,09/08/2022 16:00:00,214.95
SYK,10/08/2022 16:00:00,219.2
SYK,11/08/2022 16:00:00,218.01
SYK,12/08/2022 16:00:00,223.12
SYK,15/08/2022 16:00:00,224.57
SYK,16/08/2022 16:00:00,224.16
SYK,17/08/2022 16:00:00,221.43
SYK,18/08/2022 16:00:00,220.84
SYK,19/08/2022 16:00:00,218.14
SYK,22/08/2022 16:00:00,212.35
SYK,23/08/2022 16:00:00,209.14
SYK,24/08/2022 16:00:00,212.5
SYK,25/08/2022 16:00:00,216.69
SYK,26/08/2022 16:00:00,207
SYK,29/08/2022 16:00:00,206.8
SYK,30/08/2022 16:00:00,205.27
SYK,31/08/2022 16:00:00,205.2
SYK,01/09/2022 16:00:00,206.68
SYK,02/09/2022 16:00:00,203.76
SYK,06/09/2022 16:00:00,202.73
SYK,07/09/2022 16:00:00,211.21
SYK,08/09/2022 16:00:00,220.28
SYK,09/09/2022 16:00:00,230
SYK,12/09/2022 16:00:00,231.83
SYK,13/09/2022 16:00:00,225.85
SYK,14/09/2022 16:00:00,226.19
SYK,15/09/2022 16:00:00,226.72
SYK,16/09/2022 16:00:00,221.25
SYK,19/09/2022 16:00:00,220.88
SYK,20/09/2022 16:00:00,217.96
SYK,21/09/2022 16:00:00,212.47
SYK,22/09/2022 16:00:00,208.88
SYK,23/09/2022 16:00:00,206.93
SYK,26/09/2022 16:00:00,203.26
SYK,27/09/2022 16:00:00,202.68
SYK,28/09/2022 16:00:00,205.82
SYK,29/09/2022 16:00:00,205.48
SYK,30/09/2022 16:00:00,202.54
SYK,03/10/2022 16:00:00,209.84
SYK,04/10/2022 16:00:00,215.8
SYK,05/10/2022 16:00:00,216.12
SYK,06/10/2022 16:00:00,211.42
SYK,07/10/2022 16:00:00,208.52
SYK,10/10/2022 16:00:00,208
SYK,11/10/2022 16:00:00,211.46
SYK,12/10/2022 16:00:00,208.65
SYK,13/10/2022 16:00:00,214.1
SYK,14/10/2022 16:00:00,209.13
SYK,17/10/2022 16:00:00,215.63
SYK,18/10/2022 16:00:00,214.92
SYK,19/10/2022 16:00:00,216.69
SYK,20/10/2022 16:00:00,214.44
SYK,21/10/2022 16:00:00,218.31
SYK,24/10/2022 16:00:00,220.5
SYK,25/10/2022 16:00:00,224.62
SYK,26/10/2022 16:00:00,228.59
SYK,27/10/2022 16:00:00,228.28
SYK,28/10/2022 16:00:00,229.23
SYK,31/10/2022 16:00:00,229.24
SYK,01/11/2022 16:00:00,220.09
SYK,02/11/2022 16:00:00,211.97
SYK,03/11/2022 16:00:00,205.51
SYK,04/11/2022 16:00:00,210.98
SYK,07/11/2022 16:00:00,213.52
SYK,08/11/2022 16:00:00,209.84
SYK,09/11/2022 16:00:00,207.16
SYK,10/11/2022 16:00:00,218.96
SYK,11/11/2022 16:00:00,224.29
SYK,14/11/2022 16:00:00,218.99
SYK,15/11/2022 16:00:00,221.97
SYK,16/11/2022 16:00:00,221.26
SYK,17/11/2022 16:00:00,218.98
SYK,18/11/2022 16:00:00,223.61
SYK,21/11/2022 16:00:00,224.65
SYK,22/11/2022 16:00:00,226.52
SYK,23/11/2022 16:00:00,230.29
SYK,25/11/2022 13:00:00,232.74
SYK,28/11/2022 16:00:00,227.27
SYK,29/11/2022 16:00:00,227.2
SYK,30/11/2022 16:00:00,233.89
SYK,01/12/2022 16:00:00,240.77
SYK,02/12/2022 16:00:00,243.11
SYK,05/12/2022 16:00:00,237.9
SYK,06/12/2022 16:00:00,235.54
SYK,07/12/2022 16:00:00,242.08
SYK,08/12/2022 16:00:00,247.84
SYK,09/12/2022 16:00:00,244.63
SYK,12/12/2022 16:00:00,249.17
SYK,13/12/2022 16:00:00,253.95
SYK,14/12/2022 16:00:00,253.82
SYK,15/12/2022 16:00:00,245
SYK,16/12/2022 16:00:00,239.84
SYK,19/12/2022 16:00:00,239.03
SYK,20/12/2022 16:00:00,238.6
SYK,21/12/2022 16:00:00,241.54
SYK,22/12/2022 16:00:00,241.77
SYK,23/12/2022 16:00:00,242.84
SYK,27/12/2022 16:00:00,244.03
SYK,28/12/2022 16:00:00,241.66
SYK,29/12/2022 16:00:00,245.5
SYK,30/12/2022 16:00:00,244.49
