Symbol,Date,Close
GOOG,28/05/2021 16:00:00,120.58
GOOG,01/06/2021 16:00:00,121.49
GOOG,02/06/2021 16:00:00,121.06
GOOG,03/06/2021 16:00:00,120.23
GOOG,04/06/2021 16:00:00,122.59
GOOG,07/06/2021 16:00:00,123.3
GOOG,08/06/2021 16:00:00,124.14
GOOG,09/06/2021 16:00:00,124.57
GOOG,10/06/2021 16:00:00,126.08
GOOG,11/06/2021 16:00:00,125.7
GOOG,14/06/2021 16:00:00,126.35
GOOG,15/06/2021 16:00:00,126.03
GOOG,16/06/2021 16:00:00,125.7
GOOG,17/06/2021 16:00:00,126.37
GOOG,18/06/2021 16:00:00,125.57
GOOG,21/06/2021 16:00:00,126.46
GOOG,22/06/2021 16:00:00,127
GOOG,23/06/2021 16:00:00,126.46
GOOG,24/06/2021 16:00:00,127.28
GOOG,25/06/2021 16:00:00,127
GOOG,28/06/2021 16:00:00,126.82
GOOG,29/06/2021 16:00:00,126.02
GOOG,30/06/2021 16:00:00,125.32
GOOG,01/07/2021 16:00:00,126.37
GOOG,02/07/2021 16:00:00,128.72
GOOG,06/07/2021 16:00:00,129.77
GOOG,07/07/2021 16:00:00,130.08
GOOG,08/07/2021 16:00:00,129.18
GOOG,09/07/2021 16:00:00,129.57
GOOG,12/07/2021 16:00:00,130.56
GOOG,13/07/2021 16:00:00,130.99
GOOG,14/07/2021 16:00:00,132.08
GOOG,15/07/2021 16:00:00,131.27
GOOG,16/07/2021 16:00:00,131.85
GOOG,19/07/2021 16:00:00,129.25
GOOG,20/07/2021 16:00:00,131.1
GOOG,21/07/2021 16:00:00,132.6
GOOG,22/07/2021 16:00:00,133.33
GOOG,23/07/2021 16:00:00,137.82
GOOG,26/07/2021 16:00:00,139.64
GOOG,27/07/2021 16:00:00,136.8
GOOG,28/07/2021 16:00:00,136.38
GOOG,29/07/2021 16:00:00,136.54
GOOG,30/07/2021 16:00:00,135.22
GOOG,02/08/2021 16:00:00,135.99
GOOG,03/08/2021 16:00:00,136.28
GOOG,04/08/2021 16:00:00,136.03
GOOG,05/08/2021 16:00:00,136.94
GOOG,06/08/2021 16:00:00,137.04
GOOG,09/08/2021 16:00:00,138
GOOG,10/08/2021 16:00:00,138.1
GOOG,11/08/2021 16:00:00,137.69
GOOG,12/08/2021 16:00:00,138.39
GOOG,13/08/2021 16:00:00,138.41
GOOG,16/08/2021 16:00:00,138.92
GOOG,17/08/2021 16:00:00,137.3
GOOG,18/08/2021 16:00:00,136.57
GOOG,19/08/2021 16:00:00,136.91
GOOG,20/08/2021 16:00:00,138.44
GOOG,23/08/2021 16:00:00,141.1
GOOG,24/08/2021 16:00:00,142.4
GOOG,25/08/2021 16:00:00,142.95
GOOG,26/08/2021 16:00:00,142.12
GOOG,27/08/2021 16:00:00,144.55
GOOG,30/08/2021 16:00:00,145.47
GOOG,31/08/2021 16:00:00,145.46
GOOG,01/09/2021 16:00:00,145.84
GOOG,02/09/2021 16:00:00,144.22
GOOG,03/09/2021 16:00:00,144.78
GOOG,07/09/2021 16:00:00,145.52
GOOG,08/09/2021 16:00:00,144.88
GOOG,09/09/2021 16:00:00,144.91
GOOG,10/09/2021 16:00:00,141.92
GOOG,13/09/2021 16:00:00,143.47
GOOG,14/09/2021 16:00:00,143.41
GOOG,15/09/2021 16:00:00,145.21
GOOG,16/09/2021 16:00:00,144.37
GOOG,17/09/2021 16:00:00,141.46
GOOG,20/09/2021 16:00:00,139.02
GOOG,21/09/2021 16:00:00,139.65
GOOG,22/09/2021 16:00:00,140.94
GOOG,23/09/2021 16:00:00,141.83
GOOG,24/09/2021 16:00:00,142.63
GOOG,27/09/2021 16:00:00,141.5
GOOG,28/09/2021 16:00:00,136.18
GOOG,29/09/2021 16:00:00,134.52
GOOG,30/09/2021 16:00:00,133.27
GOOG,01/10/2021 16:00:00,136.46
GOOG,04/10/2021 16:00:00,133.76
GOOG,05/10/2021 16:00:00,136.18
GOOG,06/10/2021 16:00:00,137.35
GOOG,07/10/2021 16:00:00,139.19
GOOG,08/10/2021 16:00:00,140.06
GOOG,11/10/2021 16:00:00,138.85
GOOG,12/10/2021 16:00:00,136.71
GOOG,13/10/2021 16:00:00,137.9
GOOG,14/10/2021 16:00:00,141.41
GOOG,15/10/2021 16:00:00,141.68
GOOG,18/10/2021 16:00:00,142.96
GOOG,19/10/2021 16:00:00,143.82
GOOG,20/10/2021 16:00:00,142.42
GOOG,21/10/2021 16:00:00,142.78
GOOG,22/10/2021 16:00:00,138.63
GOOG,25/10/2021 16:00:00,138.77
GOOG,26/10/2021 16:00:00,139.67
GOOG,27/10/2021 16:00:00,146.43
GOOG,28/10/2021 16:00:00,146.13
GOOG,29/10/2021 16:00:00,148.27
GOOG,01/11/2021 16:00:00,143.77
GOOG,02/11/2021 16:00:00,145.86
GOOG,03/11/2021 16:00:00,146.79
GOOG,04/11/2021 16:00:00,148.68
GOOG,05/11/2021 16:00:00,149.24
GOOG,08/11/2021 16:00:00,149.35
GOOG,09/11/2021 16:00:00,149.25
GOOG,10/11/2021 16:00:00,146.63
GOOG,11/11/2021 16:00:00,146.75
GOOG,12/11/2021 16:00:00,149.65
GOOG,15/11/2021 16:00:00,149.39
GOOG,16/11/2021 16:00:00,149.08
GOOG,17/11/2021 16:00:00,149.06
GOOG,18/11/2021 16:00:00,150.71
GOOG,19/11/2021 16:00:00,149.95
GOOG,22/11/2021 16:00:00,147.08
GOOG,23/11/2021 16:00:00,146.76
GOOG,24/11/2021 16:00:00,146.72
GOOG,26/11/2021 13:00:00,142.81
GOOG,29/11/2021 16:00:00,146.11
GOOG,30/11/2021 16:00:00,142.45
GOOG,01/12/2021 16:00:00,141.62
GOOG,02/12/2021 16:00:00,143.78
GOOG,03/12/2021 16:00:00,142.52
GOOG,06/12/2021 16:00:00,143.8
GOOG,07/12/2021 16:00:00,148.04
GOOG,08/12/2021 16:00:00,148.72
GOOG,09/12/2021 16:00:00,148.11
GOOG,10/12/2021 16:00:00,148.68
GOOG,13/12/2021 16:00:00,146.7
GOOG,14/12/2021 16:00:00,144.97
GOOG,15/12/2021 16:00:00,147.37
GOOG,16/12/2021 16:00:00,144.84
GOOG,17/12/2021 16:00:00,142.8
GOOG,20/12/2021 16:00:00,142.4
GOOG,21/12/2021 16:00:00,144.22
GOOG,22/12/2021 16:00:00,146.95
GOOG,23/12/2021 16:00:00,147.14
GOOG,27/12/2021 16:00:00,148.06
GOOG,28/12/2021 16:00:00,146.45
GOOG,29/12/2021 16:00:00,146.5
GOOG,30/12/2021 16:00:00,146
GOOG,31/12/2021 16:00:00,144.68
GOOG,03/01/2022 16:00:00,145.07
GOOG,04/01/2022 16:00:00,144.42
GOOG,05/01/2022 16:00:00,137.65
GOOG,06/01/2022 16:00:00,137.55
GOOG,07/01/2022 16:00:00,137
GOOG,10/01/2022 16:00:00,138.57
GOOG,11/01/2022 16:00:00,140.02
GOOG,12/01/2022 16:00:00,141.65
GOOG,13/01/2022 16:00:00,139.13
GOOG,14/01/2022 16:00:00,139.79
GOOG,18/01/2022 16:00:00,136.29
GOOG,19/01/2022 16:00:00,135.65
GOOG,20/01/2022 16:00:00,133.51
GOOG,21/01/2022 16:00:00,130.09
GOOG,24/01/2022 16:00:00,130.37
GOOG,25/01/2022 16:00:00,126.74
GOOG,26/01/2022 16:00:00,129.24
GOOG,27/01/2022 16:00:00,129.12
GOOG,28/01/2022 16:00:00,133.29
GOOG,31/01/2022 16:00:00,135.7
GOOG,01/02/2022 16:00:00,137.88
GOOG,02/02/2022 16:00:00,148.04
GOOG,03/02/2022 16:00:00,142.65
GOOG,04/02/2022 16:00:00,143.02
GOOG,07/02/2022 16:00:00,138.94
GOOG,08/02/2022 16:00:00,139.21
GOOG,09/02/2022 16:00:00,141.45
GOOG,10/02/2022 16:00:00,138.6
GOOG,11/02/2022 16:00:00,134.13
GOOG,14/02/2022 16:00:00,135.3
GOOG,15/02/2022 16:00:00,136.43
GOOG,16/02/2022 16:00:00,137.49
GOOG,17/02/2022 16:00:00,132.31
GOOG,18/02/2022 16:00:00,130.47
GOOG,22/02/2022 16:00:00,129.4
GOOG,23/02/2022 16:00:00,127.59
GOOG,24/02/2022 16:00:00,132.67
GOOG,25/02/2022 16:00:00,134.52
GOOG,28/02/2022 16:00:00,134.89
GOOG,01/03/2022 16:00:00,134.17
GOOG,02/03/2022 16:00:00,134.75
GOOG,03/03/2022 16:00:00,134.31
GOOG,04/03/2022 16:00:00,132.12
GOOG,07/03/2022 16:00:00,126.46
GOOG,08/03/2022 16:00:00,127.28
GOOG,09/03/2022 16:00:00,133.87
GOOG,10/03/2022 16:00:00,132.68
GOOG,11/03/2022 16:00:00,130.48
GOOG,14/03/2022 16:00:00,126.74
GOOG,15/03/2022 16:00:00,129.66
GOOG,16/03/2022 16:00:00,133.69
GOOG,17/03/2022 16:00:00,134.6
GOOG,18/03/2022 16:00:00,136.8
GOOG,21/03/2022 16:00:00,136.48
GOOG,22/03/2022 16:00:00,140.28
GOOG,23/03/2022 16:00:00,138.5
GOOG,24/03/2022 16:00:00,141.31
GOOG,25/03/2022 16:00:00,141.52
GOOG,28/03/2022 16:00:00,141.95
GOOG,29/03/2022 16:00:00,143.25
GOOG,30/03/2022 16:00:00,142.64
GOOG,31/03/2022 16:00:00,139.65
GOOG,01/04/2022 16:00:00,140.7
GOOG,04/04/2022 16:00:00,143.64
GOOG,05/04/2022 16:00:00,141.06
GOOG,06/04/2022 16:00:00,137.18
GOOG,07/04/2022 16:00:00,136.47
GOOG,08/04/2022 16:00:00,134.01
GOOG,11/04/2022 16:00:00,129.8
GOOG,12/04/2022 16:00:00,128.37
GOOG,13/04/2022 16:00:00,130.29
GOOG,14/04/2022 16:00:00,127.25
GOOG,18/04/2022 16:00:00,127.96
GOOG,19/04/2022 16:00:00,130.53
GOOG,20/04/2022 16:00:00,128.25
GOOG,21/04/2022 16:00:00,124.94
GOOG,22/04/2022 16:00:00,119.61
GOOG,25/04/2022 16:00:00,123.25
GOOG,26/04/2022 16:00:00,119.51
GOOG,27/04/2022 16:00:00,115.02
GOOG,28/04/2022 16:00:00,119.41
GOOG,29/04/2022 16:00:00,114.97
GOOG,02/05/2022 16:00:00,117.16
GOOG,03/05/2022 16:00:00,118.13
GOOG,04/05/2022 16:00:00,122.58
GOOG,05/05/2022 16:00:00,116.75
GOOG,06/05/2022 16:00:00,115.66
GOOG,09/05/2022 16:00:00,113.08
GOOG,10/05/2022 16:00:00,114.58
GOOG,11/05/2022 16:00:00,113.96
GOOG,12/05/2022 16:00:00,113.16
GOOG,13/05/2022 16:00:00,116.52
GOOG,16/05/2022 16:00:00,114.79
GOOG,17/05/2022 16:00:00,116.7
GOOG,18/05/2022 16:00:00,112.4
GOOG,19/05/2022 16:00:00,110.75
GOOG,20/05/2022 16:00:00,109.31
GOOG,23/05/2022 16:00:00,111.67
GOOG,24/05/2022 16:00:00,105.93
GOOG,25/05/2022 16:00:00,105.84
GOOG,26/05/2022 16:00:00,108.3
GOOG,27/05/2022 16:00:00,112.8
GOOG,31/05/2022 16:00:00,114.04
GOOG,01/06/2022 16:00:00,114.14
GOOG,02/06/2022 16:00:00,117.75
GOOG,03/06/2022 16:00:00,114.56
GOOG,06/06/2022 16:00:00,117.01
GOOG,07/06/2022 16:00:00,117.23
GOOG,08/06/2022 16:00:00,117.24
GOOG,09/06/2022 16:00:00,114.92
GOOG,10/06/2022 16:00:00,111.43
GOOG,13/06/2022 16:00:00,106.88
GOOG,14/06/2022 16:00:00,107.19
GOOG,15/06/2022 16:00:00,110.39
GOOG,16/06/2022 16:00:00,106.64
GOOG,17/06/2022 16:00:00,107.87
GOOG,21/06/2022 16:00:00,112.02
GOOG,22/06/2022 16:00:00,112.03
GOOG,23/06/2022 16:00:00,112.68
GOOG,24/06/2022 16:00:00,118.54
GOOG,27/06/2022 16:00:00,116.62
GOOG,28/06/2022 16:00:00,112.57
GOOG,29/06/2022 16:00:00,112.26
GOOG,30/06/2022 16:00:00,109.37
GOOG,01/07/2022 16:00:00,109.08
GOOG,05/07/2022 16:00:00,113.89
GOOG,06/07/2022 16:00:00,115.21
GOOG,07/07/2022 16:00:00,119.31
GOOG,08/07/2022 16:00:00,120.17
GOOG,11/07/2022 16:00:00,116.52
GOOG,12/07/2022 16:00:00,114.85
GOOG,13/07/2022 16:00:00,112.19
GOOG,14/07/2022 16:00:00,111.44
GOOG,15/07/2022 16:00:00,112.77
GOOG,18/07/2022 16:00:00,109.91
GOOG,19/07/2022 16:00:00,114.62
GOOG,20/07/2022 16:00:00,114.7
GOOG,21/07/2022 16:00:00,115.04
GOOG,22/07/2022 16:00:00,108.36
GOOG,25/07/2022 16:00:00,108.21
GOOG,26/07/2022 16:00:00,105.44
GOOG,27/07/2022 16:00:00,113.6
GOOG,28/07/2022 16:00:00,114.59
GOOG,29/07/2022 16:00:00,116.64
GOOG,01/08/2022 16:00:00,115.48
GOOG,02/08/2022 16:00:00,115.9
GOOG,03/08/2022 16:00:00,118.78
GOOG,04/08/2022 16:00:00,118.87
GOOG,05/08/2022 16:00:00,118.22
GOOG,08/08/2022 16:00:00,118.14
GOOG,09/08/2022 16:00:00,117.5
GOOG,10/08/2022 16:00:00,120.65
GOOG,11/08/2022 16:00:00,119.82
GOOG,12/08/2022 16:00:00,122.65
GOOG,15/08/2022 16:00:00,122.88
GOOG,16/08/2022 16:00:00,122.51
GOOG,17/08/2022 16:00:00,120.32
GOOG,18/08/2022 16:00:00,120.86
GOOG,19/08/2022 16:00:00,118.12
GOOG,22/08/2022 16:00:00,115.07
GOOG,23/08/2022 16:00:00,114.77
GOOG,24/08/2022 16:00:00,114.7
GOOG,25/08/2022 16:00:00,117.7
GOOG,26/08/2022 16:00:00,111.3
GOOG,29/08/2022 16:00:00,110.34
GOOG,30/08/2022 16:00:00,109.91
GOOG,31/08/2022 16:00:00,109.15
GOOG,01/09/2022 16:00:00,110.55
GOOG,02/09/2022 16:00:00,108.68
GOOG,06/09/2022 16:00:00,107.48
GOOG,07/09/2022 16:00:00,110.48
GOOG,08/09/2022 16:00:00,109.42
GOOG,09/09/2022 16:00:00,111.78
GOOG,12/09/2022 16:00:00,111.87
GOOG,13/09/2022 16:00:00,105.31
GOOG,14/09/2022 16:00:00,105.87
GOOG,15/09/2022 16:00:00,103.9
GOOG,16/09/2022 16:00:00,103.63
GOOG,19/09/2022 16:00:00,103.85
GOOG,20/09/2022 16:00:00,101.83
GOOG,21/09/2022 16:00:00,100.01
GOOG,22/09/2022 16:00:00,100.57
GOOG,23/09/2022 16:00:00,99.17
GOOG,26/09/2022 16:00:00,98.81
GOOG,27/09/2022 16:00:00,98.09
GOOG,28/09/2022 16:00:00,100.74
GOOG,29/09/2022 16:00:00,98.09
GOOG,30/09/2022 16:00:00,96.15
GOOG,03/10/2022 16:00:00,99.3
GOOG,04/10/2022 16:00:00,102.41
GOOG,05/10/2022 16:00:00,102.22
GOOG,06/10/2022 16:00:00,102.24
GOOG,07/10/2022 16:00:00,99.57
GOOG,10/10/2022 16:00:00,98.71
GOOG,11/10/2022 16:00:00,98.05
GOOG,12/10/2022 16:00:00,98.3
GOOG,13/10/2022 16:00:00,99.71
GOOG,14/10/2022 16:00:00,97.18
GOOG,17/10/2022 16:00:00,100.78
GOOG,18/10/2022 16:00:00,101.39
GOOG,19/10/2022 16:00:00,100.29
GOOG,20/10/2022 16:00:00,100.53
GOOG,21/10/2022 16:00:00,101.48
GOOG,24/10/2022 16:00:00,102.97
GOOG,25/10/2022 16:00:00,104.93
GOOG,26/10/2022 16:00:00,94.82
GOOG,27/10/2022 16:00:00,92.6
GOOG,28/10/2022 16:00:00,96.58
GOOG,31/10/2022 16:00:00,94.66
GOOG,01/11/2022 16:00:00,90.5
GOOG,02/11/2022 16:00:00,87.07
GOOG,03/11/2022 16:00:00,83.49
GOOG,04/11/2022 16:00:00,86.7
GOOG,07/11/2022 16:00:00,88.65
GOOG,08/11/2022 16:00:00,88.91
GOOG,09/11/2022 16:00:00,87.4
GOOG,10/11/2022 16:00:00,94.17
GOOG,11/11/2022 16:00:00,96.73
GOOG,14/11/2022 16:00:00,96.03
GOOG,15/11/2022 16:00:00,98.72
GOOG,16/11/2022 16:00:00,98.99
GOOG,17/11/2022 16:00:00,98.5
GOOG,18/11/2022 16:00:00,97.8
GOOG,21/11/2022 16:00:00,95.83
GOOG,22/11/2022 16:00:00,97.33
GOOG,23/11/2022 16:00:00,98.82
GOOG,25/11/2022 13:05:00,97.6
GOOG,28/11/2022 16:00:00,96.25
GOOG,29/11/2022 16:00:00,95.44
GOOG,30/11/2022 16:00:00,101.45
GOOG,01/12/2022 16:00:00,101.28
GOOG,02/12/2022 16:00:00,100.83
GOOG,05/12/2022 16:00:00,99.87
GOOG,06/12/2022 16:00:00,97.31
GOOG,07/12/2022 16:00:00,95.15
GOOG,08/12/2022 16:00:00,93.95
GOOG,09/12/2022 16:00:00,93.07
GOOG,12/12/2022 16:00:00,93.56
GOOG,13/12/2022 16:00:00,95.85
GOOG,14/12/2022 16:00:00,95.31
GOOG,15/12/2022 16:00:00,91.2
GOOG,16/12/2022 16:00:00,90.86
GOOG,19/12/2022 16:00:00,89.15
GOOG,20/12/2022 16:00:00,89.63
GOOG,21/12/2022 16:00:00,90.25
GOOG,22/12/2022 16:00:00,88.26
GOOG,23/12/2022 16:00:00,89.81
GOOG,27/12/2022 16:00:00,87.93
GOOG,28/12/2022 16:00:00,86.46
GOOG,29/12/2022 16:00:00,88.95
GOOG,30/12/2022 16:00:00,88.73
